AUDIO,STEEL,Y,Y2,DISTANCE,ANGLE,SHAPE,AREA,POWER,THICK
fold_2/Bright_Black_213.wav,Bright_Black,1,7,24,180,square,2500,13.8,8
fold_2/Bright_Black_214.wav,Bright_Black,1,7,24,180,square,2500,15.8,8
fold_2/Bright_Black_215.wav,Bright_Black,1,7,24,180,square,2500,17.8,8
fold_2/Bright_Black_216.wav,Bright_Black,1,7,24,180,square,2500,19.8,8
fold_2/Bright_Black_217.wav,Bright_Black,1,7,24,180,square,2500,21.8,8
fold_2/Bright_Black_218.wav,Bright_Black,1,7,24,180,square,2500,23.8,8
fold_2/Bright_Black_219.wav,Bright_Black,1,7,24,180,square,2500,25.8,8
fold_2/Bright_Black_220.wav,Bright_Black,1,7,24,180,square,2500,27.8,8
fold_2/Bright_Black_221.wav,Bright_Black,1,7,24,180,square,2500,29.8,8
fold_2/Stainless_0.wav,Stainless,0,0,24,0,square,2500,9.8,8
fold_2/Stainless_1.wav,Stainless,0,0,24,0,square,2500,11.8,8
fold_2/Stainless_2.wav,Stainless,0,0,24,0,square,2500,13.8,8
fold_2/Stainless_3.wav,Stainless,0,0,24,0,square,2500,15.8,8
fold_2/Stainless_4.wav,Stainless,0,0,24,0,square,2500,17.8,8
fold_2/Stainless_5.wav,Stainless,0,0,24,0,square,2500,19.8,8
fold_2/Stainless_6.wav,Stainless,0,0,24,0,square,2500,21.8,8
fold_2/Stainless_7.wav,Stainless,0,0,24,0,square,2500,23.8,8
fold_2/Stainless_8.wav,Stainless,0,0,24,0,square,2500,25.8,8
fold_2/Stainless_9.wav,Stainless,0,0,24,0,square,2500,27.8,8
fold_2/Stainless_10.wav,Stainless,0,0,24,0,square,2500,29.8,8
fold_2/Stainless_11.wav,Stainless,0,0,24,45,square,2500,9.8,8
fold_2/Stainless_12.wav,Stainless,0,0,24,45,square,2500,11.8,8
fold_2/Stainless_13.wav,Stainless,0,0,24,45,square,2500,13.8,8
fold_2/Stainless_14.wav,Stainless,0,0,24,45,square,2500,15.8,8
fold_2/Stainless_15.wav,Stainless,0,0,24,45,square,2500,17.8,8
fold_2/Stainless_16.wav,Stainless,0,0,24,45,square,2500,19.8,8
fold_2/Stainless_17.wav,Stainless,0,0,24,45,square,2500,21.8,8
fold_2/Stainless_18.wav,Stainless,0,0,24,45,square,2500,23.8,8
fold_2/Stainless_19.wav,Stainless,0,0,24,45,square,2500,25.8,8
fold_2/Stainless_20.wav,Stainless,0,0,24,45,square,2500,27.8,8
fold_2/Stainless_21.wav,Stainless,0,0,24,45,square,2500,29.8,8
fold_2/Stainless_22.wav,Stainless,0,0,24,90,square,2500,9.8,8
fold_2/Stainless_23.wav,Stainless,0,0,24,90,square,2500,11.8,8
fold_2/Stainless_24.wav,Stainless,0,0,24,90,square,2500,13.8,8
fold_2/Stainless_25.wav,Stainless,0,0,24,90,square,2500,15.8,8
fold_2/Stainless_26.wav,Stainless,0,0,24,90,square,2500,17.8,8
fold_2/Stainless_27.wav,Stainless,0,0,24,90,square,2500,19.8,8
fold_2/Stainless_28.wav,Stainless,0,0,24,90,square,2500,21.8,8
fold_2/Stainless_29.wav,Stainless,0,0,24,90,square,2500,23.8,8
fold_2/Stainless_30.wav,Stainless,0,0,24,90,square,2500,25.8,8
fold_2/Stainless_31.wav,Stainless,0,0,24,90,square,2500,27.8,8
fold_2/Stainless_32.wav,Stainless,0,0,24,90,square,2500,29.8,8
fold_2/Stainless_33.wav,Stainless,0,0,24,135,square,2500,9.8,8
fold_2/Stainless_34.wav,Stainless,0,0,24,135,square,2500,11.8,8
fold_2/Stainless_35.wav,Stainless,0,0,24,135,square,2500,13.8,8
fold_2/Stainless_36.wav,Stainless,0,0,24,135,square,2500,15.8,8
fold_2/Stainless_37.wav,Stainless,0,0,24,135,square,2500,17.8,8
fold_2/Stainless_38.wav,Stainless,0,0,24,135,square,2500,19.8,8
fold_2/Stainless_39.wav,Stainless,0,0,24,135,square,2500,21.8,8
fold_2/Stainless_40.wav,Stainless,0,0,24,135,square,2500,23.8,8
fold_2/Stainless_41.wav,Stainless,0,0,24,135,square,2500,25.8,8
fold_2/Stainless_42.wav,Stainless,0,0,24,135,square,2500,27.8,8
fold_2/Stainless_43.wav,Stainless,0,0,24,135,square,2500,29.8,8
fold_2/Stainless_44.wav,Stainless,0,0,24,180,square,2500,9.8,8
fold_2/Stainless_45.wav,Stainless,0,0,24,180,square,2500,11.8,8
fold_2/Stainless_46.wav,Stainless,0,0,24,180,square,2500,13.8,8
fold_2/Stainless_47.wav,Stainless,0,0,24,180,square,2500,15.8,8
fold_2/Stainless_48.wav,Stainless,0,0,24,180,square,2500,17.8,8
fold_2/Stainless_49.wav,Stainless,0,0,24,180,square,2500,19.8,8
fold_2/Stainless_50.wav,Stainless,0,0,24,180,square,2500,21.8,8
fold_2/Stainless_51.wav,Stainless,0,0,24,180,square,2500,23.8,8
fold_2/Stainless_52.wav,Stainless,0,0,24,180,square,2500,25.8,8
fold_2/Stainless_53.wav,Stainless,0,0,24,180,square,2500,27.8,8
fold_2/Stainless_54.wav,Stainless,0,0,24,180,square,2500,29.8,8
fold_2/Stainless_54.wav,Stainless,0,2,24,0,square,2500,9.8,1.2
fold_2/Stainless_55.wav,Stainless,0,2,24,0,square,2500,11.8,1.2
fold_2/Stainless_56.wav,Stainless,0,2,24,0,square,2500,13.8,1.2
fold_2/Stainless_57.wav,Stainless,0,2,24,0,square,2500,15.8,1.2
fold_2/Stainless_58.wav,Stainless,0,2,24,0,square,2500,17.8,1.2
fold_2/Stainless_59.wav,Stainless,0,2,24,0,square,2500,19.8,1.2
fold_2/Stainless_60.wav,Stainless,0,2,24,0,square,2500,21.8,1.2
fold_2/Stainless_61.wav,Stainless,0,2,24,0,square,2500,23.8,1.2
fold_2/Stainless_62.wav,Stainless,0,2,24,0,square,2500,25.8,1.2
fold_2/Stainless_63.wav,Stainless,0,2,24,0,square,2500,27.8,1.2
fold_2/Stainless_64.wav,Stainless,0,2,24,0,square,2500,29.8,1.2
fold_2/Stainless_65.wav,Stainless,0,2,24,45,square,2500,9.8,1.2
fold_2/Stainless_66.wav,Stainless,0,2,24,45,square,2500,11.8,1.2
fold_2/Stainless_67.wav,Stainless,0,2,24,45,square,2500,13.8,1.2
fold_2/Stainless_68.wav,Stainless,0,2,24,45,square,2500,15.8,1.2
fold_2/Stainless_69.wav,Stainless,0,2,24,45,square,2500,17.8,1.2
fold_2/Stainless_70.wav,Stainless,0,2,24,45,square,2500,19.8,1.2
fold_2/Stainless_71.wav,Stainless,0,2,24,45,square,2500,21.8,1.2
fold_2/Stainless_72.wav,Stainless,0,2,24,45,square,2500,23.8,1.2
fold_2/Stainless_73.wav,Stainless,0,2,24,45,square,2500,25.8,1.2
fold_2/Stainless_74.wav,Stainless,0,2,24,45,square,2500,27.8,1.2
fold_2/Stainless_75.wav,Stainless,0,2,24,45,square,2500,29.8,1.2
fold_2/Stainless_76.wav,Stainless,0,2,24,90,square,2500,9.8,1.2
fold_2/Stainless_77.wav,Stainless,0,2,24,90,square,2500,11.8,1.2
fold_2/Stainless_78.wav,Stainless,0,2,24,90,square,2500,13.8,1.2
fold_2/Stainless_79.wav,Stainless,0,2,24,90,square,2500,15.8,1.2
fold_2/Stainless_80.wav,Stainless,0,2,24,90,square,2500,17.8,1.2
fold_2/Stainless_81.wav,Stainless,0,2,24,90,square,2500,19.8,1.2
fold_2/Stainless_82.wav,Stainless,0,2,24,90,square,2500,21.8,1.2
fold_2/Stainless_83.wav,Stainless,0,2,24,90,square,2500,23.8,1.2
fold_2/Stainless_84.wav,Stainless,0,2,24,90,square,2500,25.8,1.2
fold_2/Stainless_85.wav,Stainless,0,2,24,90,square,2500,27.8,1.2
fold_2/Stainless_86.wav,Stainless,0,2,24,90,square,2500,29.8,1.2
fold_2/Stainless_87.wav,Stainless,0,2,24,135,square,2500,9.8,1.2
fold_2/Stainless_88.wav,Stainless,0,2,24,135,square,2500,11.8,1.2
fold_2/Stainless_89.wav,Stainless,0,2,24,135,square,2500,13.8,1.2
fold_2/Stainless_90.wav,Stainless,0,2,24,135,square,2500,15.8,1.2
fold_2/Stainless_91.wav,Stainless,0,2,24,135,square,2500,17.8,1.2
fold_2/Stainless_92.wav,Stainless,0,2,24,135,square,2500,19.8,1.2
fold_2/Stainless_93.wav,Stainless,0,2,24,135,square,2500,21.8,1.2
fold_2/Stainless_94.wav,Stainless,0,2,24,135,square,2500,23.8,1.2
fold_2/Stainless_95.wav,Stainless,0,2,24,135,square,2500,25.8,1.2
fold_2/Stainless_96.wav,Stainless,0,2,24,135,square,2500,27.8,1.2
fold_2/Stainless_97.wav,Stainless,0,2,24,135,square,2500,29.8,1.2
fold_2/Stainless_98.wav,Stainless,0,2,24,180,square,2500,9.8,1.2
fold_2/Stainless_99.wav,Stainless,0,2,24,180,square,2500,11.8,1.2
fold_2/Stainless_100.wav,Stainless,0,2,24,180,square,2500,13.8,1.2
fold_2/Stainless_101.wav,Stainless,0,2,24,180,square,2500,15.8,1.2
fold_2/Stainless_102.wav,Stainless,0,2,24,180,square,2500,17.8,1.2
fold_2/Stainless_103.wav,Stainless,0,2,24,180,square,2500,19.8,1.2
fold_2/Stainless_104.wav,Stainless,0,2,24,180,square,2500,21.8,1.2
fold_2/Stainless_105.wav,Stainless,0,2,24,180,square,2500,23.8,1.2
fold_2/Stainless_106.wav,Stainless,0,2,24,180,square,2500,25.8,1.2
fold_2/Stainless_107.wav,Stainless,0,2,24,180,square,2500,27.8,1.2
fold_2/Stainless_108.wav,Stainless,0,2,24,180,square,2500,29.8,1.2
fold_2/Galvanised_0.wav,Galvanised,3,8,24,0,square,2500,9.8,1.2
fold_2/Galvanised_1.wav,Galvanised,3,8,24,0,square,2500,11.8,1.2
fold_2/Galvanised_2.wav,Galvanised,3,8,24,0,square,2500,13.8,1.2
fold_2/Galvanised_3.wav,Galvanised,3,8,24,0,square,2500,15.8,1.2
fold_2/Galvanised_4.wav,Galvanised,3,8,24,0,square,2500,17.8,1.2
fold_2/Galvanised_5.wav,Galvanised,3,8,24,0,square,2500,19.8,1.2
fold_2/Galvanised_6.wav,Galvanised,3,8,24,0,square,2500,21.8,1.2
fold_2/Galvanised_7.wav,Galvanised,3,8,24,0,square,2500,23.8,1.2
fold_2/Galvanised_8.wav,Galvanised,3,8,24,0,square,2500,25.8,1.2
fold_2/Galvanised_9.wav,Galvanised,3,8,24,0,square,2500,27.8,1.2
fold_2/Galvanised_10.wav,Galvanised,3,8,24,0,square,2500,29.8,1.2
fold_2/Galvanised_11.wav,Galvanised,3,8,24,45,square,2500,9.8,1.2
fold_2/Galvanised_12.wav,Galvanised,3,8,24,45,square,2500,11.8,1.2
fold_2/Galvanised_13.wav,Galvanised,3,8,24,45,square,2500,13.8,1.2
fold_2/Galvanised_14.wav,Galvanised,3,8,24,45,square,2500,15.8,1.2
fold_2/Galvanised_15.wav,Galvanised,3,8,24,45,square,2500,17.8,1.2
fold_2/Galvanised_16.wav,Galvanised,3,8,24,45,square,2500,19.8,1.2
fold_2/Galvanised_17.wav,Galvanised,3,8,24,45,square,2500,21.8,1.2
fold_2/Galvanised_18.wav,Galvanised,3,8,24,45,square,2500,23.8,1.2
fold_2/Galvanised_19.wav,Galvanised,3,8,24,45,square,2500,25.8,1.2
fold_2/Galvanised_20.wav,Galvanised,3,8,24,45,square,2500,27.8,1.2
fold_2/Galvanised_21.wav,Galvanised,3,8,24,45,square,2500,29.8,1.2
fold_2/Galvanised_22.wav,Galvanised,3,8,24,90,square,2500,9.8,1.2
fold_2/Galvanised_23.wav,Galvanised,3,8,24,90,square,2500,11.8,1.2
fold_2/Galvanised_24.wav,Galvanised,3,8,24,90,square,2500,13.8,1.2
fold_2/Galvanised_25.wav,Galvanised,3,8,24,90,square,2500,15.8,1.2
fold_2/Galvanised_26.wav,Galvanised,3,8,24,90,square,2500,17.8,1.2
fold_2/Galvanised_27.wav,Galvanised,3,8,24,90,square,2500,19.8,1.2
fold_2/Galvanised_28.wav,Galvanised,3,8,24,90,square,2500,21.8,1.2
fold_2/Galvanised_29.wav,Galvanised,3,8,24,90,square,2500,23.8,1.2
fold_2/Galvanised_30.wav,Galvanised,3,8,24,90,square,2500,25.8,1.2
fold_2/Galvanised_31.wav,Galvanised,3,8,24,90,square,2500,27.8,1.2
fold_2/Galvanised_32.wav,Galvanised,3,8,24,90,square,2500,29.8,1.2
fold_2/Galvanised_33.wav,Galvanised,3,8,24,135,square,2500,9.8,1.2
fold_2/Galvanised_34.wav,Galvanised,3,8,24,135,square,2500,11.8,1.2
fold_2/Galvanised_35.wav,Galvanised,3,8,24,135,square,2500,13.8,1.2
fold_2/Galvanised_36.wav,Galvanised,3,8,24,135,square,2500,15.8,1.2
fold_2/Galvanised_37.wav,Galvanised,3,8,24,135,square,2500,17.8,1.2
fold_2/Galvanised_38.wav,Galvanised,3,8,24,135,square,2500,19.8,1.2
fold_2/Galvanised_39.wav,Galvanised,3,8,24,135,square,2500,21.8,1.2
fold_2/Galvanised_40.wav,Galvanised,3,8,24,135,square,2500,23.8,1.2
fold_2/Galvanised_41.wav,Galvanised,3,8,24,135,square,2500,25.8,1.2
fold_2/Galvanised_42.wav,Galvanised,3,8,24,135,square,2500,27.8,1.2
fold_2/Galvanised_43.wav,Galvanised,3,8,24,135,square,2500,29.8,1.2
fold_2/Galvanised_44.wav,Galvanised,3,8,24,180,square,2500,9.8,1.2
fold_2/Galvanised_45.wav,Galvanised,3,8,24,180,square,2500,11.8,1.2
fold_2/Galvanised_46.wav,Galvanised,3,8,24,180,square,2500,13.8,1.2
fold_2/Galvanised_47.wav,Galvanised,3,8,24,180,square,2500,15.8,1.2
fold_2/Galvanised_48.wav,Galvanised,3,8,24,180,square,2500,17.8,1.2
fold_2/Galvanised_49.wav,Galvanised,3,8,24,180,square,2500,19.8,1.2
fold_2/Galvanised_50.wav,Galvanised,3,8,24,180,square,2500,21.8,1.2
fold_2/Galvanised_51.wav,Galvanised,3,8,24,180,square,2500,23.8,1.2
fold_2/Galvanised_52.wav,Galvanised,3,8,24,180,square,2500,25.8,1.2
fold_2/Galvanised_53.wav,Galvanised,3,8,24,180,square,2500,27.8,1.2
fold_2/Galvanised_54.wav,Galvanised,3,8,24,180,square,2500,29.8,1.2
fold_2/Stainless_108.wav,Stainless,0,0,24,0,square,2500,9.8,1.2
fold_2/Stainless_109.wav,Stainless,0,0,24,0,square,2500,11.8,1.2
fold_2/Stainless_110.wav,Stainless,0,0,24,0,square,2500,13.8,1.2
fold_2/Stainless_111.wav,Stainless,0,0,24,0,square,2500,15.8,1.2
fold_2/Stainless_112.wav,Stainless,0,0,24,0,square,2500,17.8,1.2
fold_2/Stainless_113.wav,Stainless,0,0,24,0,square,2500,19.8,1.2
fold_2/Stainless_114.wav,Stainless,0,0,24,0,square,2500,21.8,1.2
fold_2/Stainless_115.wav,Stainless,0,0,24,0,square,2500,23.8,1.2
fold_2/Stainless_116.wav,Stainless,0,0,24,0,square,2500,25.8,1.2
fold_2/Stainless_117.wav,Stainless,0,0,24,0,square,2500,27.8,1.2
fold_2/Stainless_118.wav,Stainless,0,0,24,0,square,2500,29.8,1.2
fold_2/Stainless_119.wav,Stainless,0,0,24,45,square,2500,9.8,1.2
fold_2/Stainless_120.wav,Stainless,0,0,24,45,square,2500,11.8,1.2
fold_2/Stainless_121.wav,Stainless,0,0,24,45,square,2500,13.8,1.2
fold_2/Stainless_122.wav,Stainless,0,0,24,45,square,2500,15.8,1.2
fold_2/Stainless_123.wav,Stainless,0,0,24,45,square,2500,17.8,1.2
fold_2/Stainless_124.wav,Stainless,0,0,24,45,square,2500,19.8,1.2
fold_2/Stainless_125.wav,Stainless,0,0,24,45,square,2500,21.8,1.2
fold_2/Stainless_126.wav,Stainless,0,0,24,45,square,2500,23.8,1.2
fold_2/Stainless_127.wav,Stainless,0,0,24,45,square,2500,25.8,1.2
fold_2/Stainless_128.wav,Stainless,0,0,24,45,square,2500,27.8,1.2
fold_2/Stainless_129.wav,Stainless,0,0,24,45,square,2500,29.8,1.2
fold_2/Stainless_130.wav,Stainless,0,0,24,90,square,2500,9.8,1.2
fold_2/Stainless_131.wav,Stainless,0,0,24,90,square,2500,11.8,1.2
fold_2/Stainless_132.wav,Stainless,0,0,24,90,square,2500,13.8,1.2
fold_2/Stainless_133.wav,Stainless,0,0,24,90,square,2500,15.8,1.2
fold_2/Stainless_134.wav,Stainless,0,0,24,90,square,2500,17.8,1.2
fold_2/Stainless_135.wav,Stainless,0,0,24,90,square,2500,19.8,1.2
fold_2/Stainless_136.wav,Stainless,0,0,24,90,square,2500,21.8,1.2
fold_2/Stainless_137.wav,Stainless,0,0,24,90,square,2500,23.8,1.2
fold_2/Stainless_138.wav,Stainless,0,0,24,90,square,2500,25.8,1.2
fold_2/Stainless_139.wav,Stainless,0,0,24,90,square,2500,27.8,1.2
fold_2/Stainless_140.wav,Stainless,0,0,24,90,square,2500,29.8,1.2
fold_2/Stainless_141.wav,Stainless,0,0,24,135,square,2500,9.8,1.2
fold_2/Stainless_142.wav,Stainless,0,0,24,135,square,2500,11.8,1.2
fold_2/Stainless_143.wav,Stainless,0,0,24,135,square,2500,13.8,1.2
fold_2/Stainless_144.wav,Stainless,0,0,24,135,square,2500,15.8,1.2
fold_2/Stainless_145.wav,Stainless,0,0,24,135,square,2500,17.8,1.2
fold_2/Stainless_146.wav,Stainless,0,0,24,135,square,2500,19.8,1.2
fold_2/Stainless_147.wav,Stainless,0,0,24,135,square,2500,21.8,1.2
fold_2/Stainless_148.wav,Stainless,0,0,24,135,square,2500,23.8,1.2
fold_2/Stainless_149.wav,Stainless,0,0,24,135,square,2500,25.8,1.2
fold_2/Stainless_150.wav,Stainless,0,0,24,135,square,2500,27.8,1.2
fold_2/Stainless_151.wav,Stainless,0,0,24,135,square,2500,29.8,1.2
fold_2/Stainless_152.wav,Stainless,0,0,24,180,square,2500,9.8,1.2
fold_2/Stainless_153.wav,Stainless,0,0,24,180,square,2500,11.8,1.2
fold_2/Stainless_154.wav,Stainless,0,0,24,180,square,2500,13.8,1.2
fold_2/Stainless_155.wav,Stainless,0,0,24,180,square,2500,15.8,1.2
fold_2/Stainless_156.wav,Stainless,0,0,24,180,square,2500,17.8,1.2
fold_2/Stainless_157.wav,Stainless,0,0,24,180,square,2500,19.8,1.2
fold_2/Stainless_158.wav,Stainless,0,0,24,180,square,2500,21.8,1.2
fold_2/Stainless_159.wav,Stainless,0,0,24,180,square,2500,23.8,1.2
fold_2/Stainless_160.wav,Stainless,0,0,24,180,square,2500,25.8,1.2
fold_2/Stainless_161.wav,Stainless,0,0,24,180,square,2500,27.8,1.2
fold_2/Stainless_162.wav,Stainless,0,0,24,180,square,2500,29.8,1.2
fold_2/Stainless_162.wav,Stainless,0,2,24,0,square,2500,9.8,1.2
fold_2/Stainless_163.wav,Stainless,0,2,24,0,square,2500,11.8,1.2
fold_2/Stainless_164.wav,Stainless,0,2,24,0,square,2500,13.8,1.2
fold_2/Stainless_165.wav,Stainless,0,2,24,0,square,2500,15.8,1.2
fold_2/Stainless_166.wav,Stainless,0,2,24,0,square,2500,17.8,1.2
fold_2/Stainless_167.wav,Stainless,0,2,24,0,square,2500,19.8,1.2
fold_2/Stainless_168.wav,Stainless,0,2,24,0,square,2500,21.8,1.2
fold_2/Stainless_169.wav,Stainless,0,2,24,0,square,2500,23.8,1.2
fold_2/Stainless_170.wav,Stainless,0,2,24,0,square,2500,25.8,1.2
fold_2/Stainless_171.wav,Stainless,0,2,24,0,square,2500,27.8,1.2
fold_2/Stainless_172.wav,Stainless,0,2,24,0,square,2500,29.8,1.2
fold_2/Stainless_173.wav,Stainless,0,2,24,45,square,2500,9.8,1.2
fold_2/Stainless_174.wav,Stainless,0,2,24,45,square,2500,11.8,1.2
fold_2/Stainless_175.wav,Stainless,0,2,24,45,square,2500,13.8,1.2
fold_2/Stainless_176.wav,Stainless,0,2,24,45,square,2500,15.8,1.2
fold_2/Stainless_177.wav,Stainless,0,2,24,45,square,2500,17.8,1.2
fold_2/Stainless_178.wav,Stainless,0,2,24,45,square,2500,19.8,1.2
fold_2/Stainless_179.wav,Stainless,0,2,24,45,square,2500,21.8,1.2
fold_2/Stainless_180.wav,Stainless,0,2,24,45,square,2500,23.8,1.2
fold_2/Stainless_181.wav,Stainless,0,2,24,45,square,2500,25.8,1.2
fold_2/Stainless_182.wav,Stainless,0,2,24,45,square,2500,27.8,1.2
fold_2/Stainless_183.wav,Stainless,0,2,24,45,square,2500,29.8,1.2
fold_2/Stainless_184.wav,Stainless,0,2,24,90,square,2500,9.8,1.2
fold_2/Stainless_185.wav,Stainless,0,2,24,90,square,2500,11.8,1.2
fold_2/Stainless_186.wav,Stainless,0,2,24,90,square,2500,13.8,1.2
fold_2/Stainless_187.wav,Stainless,0,2,24,90,square,2500,15.8,1.2
fold_2/Stainless_188.wav,Stainless,0,2,24,90,square,2500,17.8,1.2
fold_2/Stainless_189.wav,Stainless,0,2,24,90,square,2500,19.8,1.2
fold_2/Stainless_190.wav,Stainless,0,2,24,90,square,2500,21.8,1.2
fold_2/Stainless_191.wav,Stainless,0,2,24,90,square,2500,23.8,1.2
fold_2/Stainless_192.wav,Stainless,0,2,24,90,square,2500,25.8,1.2
fold_2/Stainless_193.wav,Stainless,0,2,24,90,square,2500,27.8,1.2
fold_2/Stainless_194.wav,Stainless,0,2,24,90,square,2500,29.8,1.2
fold_2/Stainless_195.wav,Stainless,0,2,24,135,square,2500,9.8,1.2
fold_2/Stainless_196.wav,Stainless,0,2,24,135,square,2500,11.8,1.2
fold_2/Stainless_197.wav,Stainless,0,2,24,135,square,2500,13.8,1.2
fold_2/Stainless_198.wav,Stainless,0,2,24,135,square,2500,15.8,1.2
fold_2/Stainless_199.wav,Stainless,0,2,24,135,square,2500,17.8,1.2
fold_2/Stainless_200.wav,Stainless,0,2,24,135,square,2500,19.8,1.2
fold_2/Stainless_201.wav,Stainless,0,2,24,135,square,2500,21.8,1.2
fold_2/Stainless_202.wav,Stainless,0,2,24,135,square,2500,23.8,1.2
fold_2/Stainless_203.wav,Stainless,0,2,24,135,square,2500,25.8,1.2
fold_2/Stainless_204.wav,Stainless,0,2,24,135,square,2500,27.8,1.2
fold_2/Stainless_205.wav,Stainless,0,2,24,135,square,2500,29.8,1.2
fold_2/Stainless_206.wav,Stainless,0,2,24,180,square,2500,9.8,1.2
fold_2/Stainless_207.wav,Stainless,0,2,24,180,square,2500,11.8,1.2
fold_2/Stainless_208.wav,Stainless,0,2,24,180,square,2500,13.8,1.2
fold_2/Stainless_209.wav,Stainless,0,2,24,180,square,2500,15.8,1.2
fold_2/Stainless_210.wav,Stainless,0,2,24,180,square,2500,17.8,1.2
fold_2/Stainless_211.wav,Stainless,0,2,24,180,square,2500,19.8,1.2
fold_2/Stainless_212.wav,Stainless,0,2,24,180,square,2500,21.8,1.2
fold_2/Stainless_213.wav,Stainless,0,2,24,180,square,2500,23.8,1.2
fold_2/Stainless_214.wav,Stainless,0,2,24,180,square,2500,25.8,1.2
fold_2/Stainless_215.wav,Stainless,0,2,24,180,square,2500,27.8,1.2
fold_2/Stainless_216.wav,Stainless,0,2,24,180,square,2500,29.8,1.2
fold_2/Stainless_217.wav,Stainless,0,1,24,0,square,2500,9.8,0.9
fold_2/Stainless_218.wav,Stainless,0,1,24,0,square,2500,11.8,0.9
fold_2/Stainless_219.wav,Stainless,0,1,24,0,square,2500,13.8,0.9
fold_2/Stainless_220.wav,Stainless,0,1,24,0,square,2500,15.8,0.9
fold_2/Stainless_221.wav,Stainless,0,1,24,0,square,2500,17.8,0.9
fold_2/Stainless_222.wav,Stainless,0,1,24,0,square,2500,19.8,0.9
